franchise,player_ID,name_common,primary_pos,total_WAR,first_year,last_year
SEA,suzukic01,Ichiro Suzuki,OF,56.4,2001,2019
SEA,rodriju01,Julio Rodríguez,OF,22.9,2022,2025
SEA,camermi01,Mike Cameron,OF,18.4,2000,2003
SEA,cruzne02,Nelson Cruz,OF,17,2015,2018
SEA,ibanera01,Raúl Ibañez,OF,15.3,1998,2013
SFG,bondsba01,Barry Bonds,OF,71,1998,2007
SFG,yastrmi01,Mike Yastrzemski,OF,16,2019,2025
SFG,winnra01,Randy Winn,OF,12.3,2005,2009
SFG,pencehu01,Hunter Pence,OF,9.9,2012,2020
SFG,burksel01,Ellis Burks,OF,8.8,1998,2000
STL,edmonji01,Jim Edmonds,OF,37.9,2000,2007
STL,hollima01,Matt Holliday,OF,23,2009,2016
STL,baderha01,Harrison Bader,OF,11.9,2017,2022
STL,lankfra01,Ray Lankford,OF,11.5,1998,2004
STL,jayjo02,Jon Jay,OF,11.1,2010,2015
TBR,crawfca02,Carl Crawford,OF,35.6,2002,2010
TBR,kiermke01,Kevin Kiermaier,OF,31.5,2013,2022
TBR,uptonbj01,B.J. Upton,OF,15.6,2004,2012
TBR,jennide01,Desmond Jennings,OF,13.4,2010,2016
TBR,arozara01,Randy Arozarena,OF,11.7,2020,2024
TEX,hamiljo03,Josh Hamilton,OF,23,2008,2015
TEX,garciad02,Adolis García,OF,15.2,2020,2025
TEX,gallojo01,Joey Gallo,OF,14,2015,2021
TEX,cruzne02,Nelson Cruz,OF,12.1,2006,2013
TEX,gonzaju03,Juan González,OF,10.7,1998,2003
TOR,bautijo02,José Bautista,OF,38.4,2008,2017
TOR,wellsve01,Vernon Wells,OF,28.7,1999,2010
TOR,riosal01,Alex Ríos,OF,20.4,2004,2009
TOR,stewash01,Shannon Stewart,OF,18.6,1998,2008
TOR,springe01,George Springer,OF,14.4,2021,2025
WSN,guerrvl01,Vladimir Guerrero,OF,33,1998,2003
WSN,harpebr03,Bryce Harper,OF,27.7,2012,2018
WSN,sotoju01,Juan Soto,OF,21.4,2018,2022
WSN,wilkebr01,Brad Wilkerson,OF,10.8,2001,2005
WSN,werthja01,Jayson Werth,OF,9,2011,2017
