franchise,player_ID,name_common,primary_pos,total_WAR,first_year,last_year
CLE,kipnija01,Jason Kipnis,2B,20.2,2011,2019
CLE,gimenan01,Andrés Giménez,2B,17.3,2021,2024
CLE,belliro01,Ronnie Belliard,2B,9.4,2004,2006
CLE,carroja01,Jamey Carroll,2B,4.7,2008,2009
COL,lemahdj01,DJ LeMahieu,2B,16.6,2012,2018
COL,rodgebr02,Brendan Rodgers,2B,5.8,2019,2024
COL,matsuka01,Kazuo Matsui,2B,3.9,2006,2007
COL,carroja01,Jamey Carroll,2B,3.5,2006,2007
COL,walketo04,Todd Walker,2B,2.3,2000,2001
DET,polanpl01,Plácido Polanco,2B,19.1,2005,2009
DET,kinslia01,Ian Kinsler,2B,17.6,2014,2017
DET,easleda01,Damion Easley,2B,14.8,1998,2002
DET,infanom01,Omar Infante,2B,7.3,2002,2013
DET,ibanean01,Andy Ibáñez,2B,3.9,2023,2025
HOU,altuvjo01,Jose Altuve,2B,53.4,2011,2025
HOU,biggicr01,Craig Biggio,2B,20.9,1998,2007
HOU,kentje01,Jeff Kent,2B,6.7,2003,2004
HOU,loretma01,Mark Loretta,2B,2,2002,2008
HOU,keppije01,Jeff Keppinger,2B,1.1,2009,2011
KCR,merriwh01,Whit Merrifield,2B,16.8,2016,2022
KCR,grudzma01,Mark Grudzielanek,2B,8.3,2006,2008
KCR,lopezni01,Nicky Lopez,2B,5.2,2019,2023
KCR,febleca01,Carlos Febles,2B,3.5,1998,2003
KCR,graffto01,Tony Graffanino,2B,2.8,2004,2006
LAA,kendrho01,Howie Kendrick,2B,28.5,2006,2014
LAA,kennead01,Adam Kennedy,2B,18.2,2000,2006
LAA,fletcda02,David Fletcher,2B,10.2,2018,2023
LAA,rengilu01,Luis Rengifo,2B,6.7,2019,2025
LAA,velarra01,Randy Velarde,2B,4.7,1998,1999
LAD,luxga01,Gavin Lux,2B,7.4,2019,2024
LAD,grudzma01,Mark Grudzielanek,2B,7,1998,2002
LAD,kentje01,Jeff Kent,2B,6.8,2005,2008
LAD,ellisma01,Mark Ellis,2B,5.7,2012,2013
LAD,younger01,Eric Young Sr.,2B,3.9,1998,1999
MIA,castilu01,Luis Castillo,2B,22.1,1998,2005
MIA,ugglada01,Dan Uggla,2B,15.7,2006,2010
MIA,gordode01,Dee Strange-Gordon,2B,8.7,2015,2017
MIA,chishja01,Jazz Chisholm Jr.,2B,6.7,2020,2024
MIA,lopezot01,Otto Lopez,2B,6,2024,2025
MIL,weeksri01,Rickie Weeks,2B,12.4,2003,2014
MIL,turanbr02,Brice Turang,2B,11.8,2023,2025
MIL,counscr01,Craig Counsell,2B,6.8,2004,2011
MIL,uriaslu01,Luis Urías,2B,6.3,2020,2023
MIL,wongko01,Kolten Wong,2B,6.3,2021,2022
MIN,doziebr01,Brian Dozier,2B,23.2,2012,2018
MIN,puntoni01,Nick Punto,2B,10.3,2004,2010
MIN,arraelu01,Luis Arráez,2B,9.6,2019,2022
MIN,castilu01,Luis Castillo,2B,3.7,2006,2007
MIN,casilal01,Alexi Casilla,2B,3.6,2006,2012
NYM,mcneije01,Jeff McNeil,2B,23,2018,2025
NYM,murphda08,Daniel Murphy,2B,13.1,2008,2015
NYM,walkene01,Neil Walker,2B,3.5,2016,2017
NYM,guilllu01,Luis Guillorme,2B,3,2018,2023
NYM,castilu01,Luis Castillo,2B,2.9,2007,2010
NYY,canoro01,Robinson Canó,2B,44.4,2005,2013
NYY,torregl01,Gleyber Torres,2B,15.8,2018,2024
NYY,lemahdj01,DJ LeMahieu,2B,14.1,2019,2025
NYY,knoblch01,Chuck Knoblauch,2B,7.5,1998,2001
NYY,chishja01,Jazz Chisholm Jr.,2B,5.7,2024,2025
OAK,ellisma01,Mark Ellis,2B,26.8,2002,2011
OAK,velarra01,Randy Velarde,2B,4.9,1999,2002
OAK,gelofza01,Zack Gelof,2B,3.9,2023,2024
OAK,sogarer01,Eric Sogard,2B,3.7,2010,2015
OAK,menecfr01,Frank Menechino,2B,3.1,1999,2004
PHI,utleych01,Chase Utley,2B,62,2003,2015
PHI,polanpl01,Plácido Polanco,2B,15.8,2002,2012
PHI,stottbr01,Bryson Stott,2B,10.2,2022,2025
PHI,hernace02,César Hernández,2B,9.9,2013,2019
PHI,anderma02,Marlon Anderson,2B,3.1,1998,2002
PIT,walkene01,Neil Walker,2B,15.8,2009,2015
PIT,harrijo05,Josh Harrison,2B,14.1,2011,2018
PIT,sanchfr01,Freddy Sanchez,2B,12.9,2004,2009
PIT,fraziad01,Adam Frazier,2B,10.5,2016,2025
PIT,morriwa02,Warren Morris,2B,1.2,1999,2001
SDP,croneja01,Jake Cronenworth,2B,15.4,2020,2025
SDP,loretma01,Mark Loretta,2B,11.3,2003,2005
SDP,jacksda04,Damian Jackson,2B,6,1999,2005
SDP,verasqu01,Quilvio Veras,2B,5.8,1998,1999
SDP,schimry01,Ryan Schimpf,2B,3,2016,2017
SEA,canoro01,Robinson Canó,2B,23.9,2014,2018
SEA,boonebr01,Bret Boone,2B,18.4,2001,2005
SEA,lopezjo01,José López,2B,10.2,2004,2010
SEA,ackledu01,Dustin Ackley,2B,7.8,2011,2015
SEA,mclemma01,Mark McLemore,2B,5.8,2000,2003
SFG,kentje01,Jeff Kent,2B,27.4,1998,2002
SFG,durhara01,Ray Durham,2B,10.5,2003,2008
SFG,panikjo01,Joe Panik,2B,7,2014,2019
SFG,estrath01,Thairo Estrada,2B,4.5,2021,2024
SFG,solando01,Donovan Solano,2B,4.1,2019,2021
STL,wongko01,Kolten Wong,2B,17.4,2013,2020
STL,edmanto01,Tommy Edman,2B,17.1,2019,2023
STL,donovbr01,Brendan Donovan,2B,11.1,2022,2025
STL,polanpl01,Plácido Polanco,2B,6.6,1998,2002
STL,gyorkje01,Jedd Gyorko,2B,6.4,2016,2019
TBR,zobribe01,Ben Zobrist,2B,35.3,2006,2014
TBR,lowebr01,Brandon Lowe,2B,17.8,2018,2025
TBR,wendljo01,Joey Wendle,2B,10.5,2018,2021
TBR,forsylo01,Logan Forsythe,2B,9.4,2014,2016
TBR,rodrise01,Sean Rodríguez,2B,7.9,2010,2014
TEX,kinslia01,Ian Kinsler,2B,35,2006,2013
TEX,odorro01,Rougned Odor,2B,6.6,2014,2020
TEX,mclemma01,Mark McLemore,2B,4.2,1998,1999
TEX,alicelu01,Luis Alicea,2B,3,1998,2000
TEX,ibanean01,Andy Ibáñez,2B,1.6,2021,2022
TOR,hillaa01,Aaron Hill,2B,17.1,2005,2011
TOR,hudsoor01,Orlando Hudson,2B,12.6,2002,2005
TOR,biggica01,Cavan Biggio,2B,7.4,2019,2024
TOR,travide01,Devon Travis,2B,5.6,2015,2018
TOR,goinsry01,Ryan Goins,2B,3.5,2013,2017
WSN,vidrojo01,José Vidro,2B,16.8,1998,2006
WSN,espinda01,Danny Espinosa,2B,9.6,2010,2016
WSN,murphda08,Daniel Murphy,2B,7.4,2016,2018
WSN,belliro01,Ronnie Belliard,2B,3.6,2007,2009
WSN,garcilu04,Luis García Jr.,2B,3.4,2020,2025
